"""胶带切割器""","""胶带切割器"""
"""彩印膜""","""彩印膜"""
"""废纺织物""","""废纺织物"""
"""破旧衣物""","""破旧衣物"""
"""跳绳""","""跳绳"""
"""破丝袜""","""破丝袜"""
"""使用过的塑料袋""","""使用过的塑料袋"""
"""小纸片""","""小纸片"""
"""皮搋子""","""皮搋子"""
"""瓷瓶""","""瓷瓶"""
"""有油污的塑料袋""","""有油污的塑料袋"""
"""烂衣服""","""烂衣服"""
"""猫狗笼""","""猫狗笼"""
"""一次性快餐盒""","""一次性快餐盒"""
"""酸奶瓷瓶""","""酸奶瓷瓶"""
"""用过的作业薄""","""用过的作业薄"""
"""太阳镜""","""太阳镜"""
"""钮扣""","""钮扣"""
"""睫毛夹""","""睫毛夹"""
"""气垫BB霜""","""气垫BB霜"""
"""助听器电池塑料贴纸""","""助听器电池塑料贴纸"""
"""卫生纸袋""","""卫生纸袋"""
"""剪过的碎纸""","""剪过的碎纸"""
"""食品表面包装纸""","""食品表面包装纸"""
"""化妆品玻璃罐""","""化妆品玻璃罐"""
"""口红膏体""","""口红膏体"""
"""清凉油""","""清凉油"""
"""塑料的酱油瓶""","""塑料的酱油瓶"""
"""葵花盘""","""葵花盘"""
"""棉絮""","""棉絮"""
"""防震泡沫""","""防震泡沫"""
"""碎玻璃""","""碎玻璃"""
"""潮湿的头发""","""潮湿的头发"""
"""旧凉席""","""旧凉席"""
"""旧枕头""","""旧枕头"""
"""快递包装塑料袋""","""快递包装塑料袋"""
"""用过的塑料包装""","""用过的塑料包装"""
"""护肤品瓶罐""","""护肤品瓶罐"""
"""包痰的纸巾""","""包痰的纸巾"""
"""笔筒""","""笔筒"""
"""装湿纸巾的包装袋""","""装湿纸巾的包装袋"""
"""一次性尿袋""","""一次性尿袋"""
"""洗洁精包装""","""洗洁精包装"""
"""水笔写过的纸""","""水笔写过的纸"""
"""盖过章的纸""","""盖过章的纸"""
"""塑料资料架""","""塑料资料架"""
"""牛皮纸档案盒""","""牛皮纸档案盒"""
"""塑料档案盒""","""塑料档案盒"""
"""塑料卡套""","""塑料卡套"""
"""皮卡套""","""皮卡套"""
"""旧鱼缸""","""旧鱼缸"""
"""废旧中性笔芯""","""废旧中性笔芯"""
"""气雾罐""","""气雾罐"""
"""快递塑料防撞膜""","""快递塑料防撞膜"""
"""用过的鲜奶纸盒""","""用过的鲜奶纸盒"""
"""衣物干燥剂""","""衣物干燥剂"""
"""过期的口红""","""过期的口红"""
"""牛奶吸管""","""牛奶吸管"""
"""玩具遥控车""","""玩具遥控车"""
"""碳素笔芯""","""碳素笔芯"""
"""洗涤剂""","""洗涤剂"""
"""擦了鼻涕的卫生纸""","""擦了鼻涕的卫生纸"""
"""胶鞋""","""胶鞋"""
"""装酒精的玻璃瓶""","""装酒精的玻璃瓶"""
"""防火木板""","""防火木板"""
"""乒乓球""","""乒乓球"""
"""早点纸袋""","""早点纸袋"""
"""PVC板""","""PVC板"""
"""针""","""针"""
"""服装吊牌""","""服装吊牌"""
"""厕所卫生纸""","""厕所卫生纸"""
"""中性笔杆""","""中性笔杆"""
"""洗手液瓶""","""洗手液瓶"""
"""汤饭""","""汤饭"""
"""一次性口罩""","""一次性口罩"""
"""用完的纸巾""","""用完的纸巾"""
"""汉堡纸盒""","""汉堡纸盒"""
"""锯沫""","""锯沫"""
"""监控器""","""监控器"""
"""塑料叉""","""塑料叉"""
"""头花""","""头花"""
"""钢笔瓶""","""钢笔瓶"""
"""纸巾""","""纸巾"""
"""中成药""","""中成药"""
"""啤酒瓶盖""","""啤酒瓶盖"""
"""水槽""","""水槽"""
"""酒瓶盖""","""酒瓶盖"""
"""纤维袋""","""纤维袋"""
"""笤帚""","""笤帚"""
"""塑料拉链头""","""塑料拉链头"""
"""装保健品的塑料瓶（如装鱼油、装维生素E等））""","""装保健品的塑料瓶（如装鱼油、装维生素E等））"""
"""破塑料袋""","""破塑料袋"""
"""干鲜花""","""干鲜花"""
"""药品铝塑板""","""药品铝塑板"""
"""墙纸""","""墙纸"""
"""纸包装袋""","""纸包装袋"""
"""小袋茶叶包装""","""小袋茶叶包装"""
"""灭老鼠粘""","""灭老鼠粘"""
"""家用油烟机的废油""","""家用油烟机的废油"""
"""塑料食品包装袋""","""塑料食品包装袋"""
"""中药材""","""中药材"""
"""保健药瓶""","""保健药瓶"""
"""金属茶叶罐""","""金属茶叶罐"""
"""没洗净的饮料纸杯""","""没洗净的饮料纸杯"""
"""没洗净的塑料杯""","""没洗净的塑料杯"""
"""自动铅笔""","""自动铅笔"""
"""用过的餐盒""","""用过的餐盒"""
"""胶水瓶（玻璃瓶）""","""胶水瓶（玻璃瓶）"""
"""拉杆箱（皮）""","""拉杆箱（皮）"""
"""脏洗脸巾""","""脏洗脸巾"""
"""脏卸妆巾""","""脏卸妆巾"""
"""笔记本电脑支架""","""笔记本电脑支架"""
"""坏玻璃油壶""","""坏玻璃油壶"""
"""坏的计算器""","""坏的计算器"""
"""用过的创口贴""","""用过的创口贴"""
"""手机挂绳""","""手机挂绳"""
"""湿衣服""","""湿衣服"""
"""湿巾包装袋""","""湿巾包装袋"""
"""灭蝇灯""","""灭蝇灯"""
"""塑料药袋""","""塑料药袋"""
"""饼干包装袋""","""饼干包装袋"""
"""暖瓶""","""暖瓶"""
"""卫生棉""","""卫生棉"""
"""脏水""","""脏水"""
"""削笔器""","""削笔器"""
"""压缩喷雾罐""","""压缩喷雾罐"""
"""压缩喷雾瓶""","""压缩喷雾瓶"""
"""复合材料压缩喷雾罐""","""复合材料压缩喷雾罐"""
"""干纸巾""","""干纸巾"""
"""自喷漆""","""自喷漆"""
"""长尾夹盒子""","""长尾夹盒子"""
"""铲子""","""铲子"""
"""散热片""","""散热片"""
"""废餐巾纸""","""废餐巾纸"""
"""零食包装纸""","""零食包装纸"""
"""用过的湿巾""","""用过的湿巾"""
"""刹车油""","""刹车油"""
"""指甲""","""指甲"""
"""卫生棉条""","""卫生棉条"""
"""旧拖把""","""旧拖把"""
"""病人用过的纸巾""","""病人用过的纸巾"""
"""医院用过的纸巾""","""医院用过的纸巾"""
"""护肤品瓷罐""","""护肤品瓷罐"""
"""活性炭干燥剂""","""活性炭干燥剂"""
"""活性炭干燥包""","""活性炭干燥包"""
"""木制筷子""","""木制筷子"""
"""奶盒""","""奶盒"""
"""污毛巾""","""污毛巾"""
"""用过的餐巾纸""","""用过的餐巾纸"""
"""腮红""","""腮红"""
"""地面灰尘""","""地面灰尘"""
"""洗衣液包装袋""","""洗衣液包装袋"""
"""可乐罐""","""可乐罐"""
"""铝箔袋""","""铝箔袋"""
"""竹篮子""","""竹篮子"""
"""篮球气门芯""","""篮球气门芯"""
"""护肤品塑料罐""","""护肤品塑料罐"""
"""中性笔笔芯""","""中性笔笔芯"""
"""厕所纸""","""厕所纸"""
"""庄稼地里害草""","""庄稼地里害草"""
"""用过的纸尿裤""","""用过的纸尿裤"""
"""竹席""","""竹席"""
"""旧皮筋""","""旧皮筋"""
"""小吃零食袋""","""小吃零食袋"""
"""人工草坪""","""人工草坪"""
"""竹签""","""竹签"""
"""未使用过的卫生纸""","""未使用过的卫生纸"""
"""装保健品的塑料饼（如装鱼油的塑料饼）""","""装保健品的塑料饼（如装鱼油的塑料饼）"""
"""压缩木板""","""压缩木板"""
"""过期花露水""","""过期花露水"""
"""圆珠笔管""","""圆珠笔管"""
"""碎纸机碎的纸""","""碎纸机碎的纸"""
"""臭袜子""","""臭袜子"""
"""毯子""","""毯子"""
"""秋叶""","""秋叶"""
"""坐垫""","""坐垫"""
"""木头瓶塞""","""木头瓶塞"""
"""相框""","""相框"""
"""电阻表""","""电阻表"""
"""短裤""","""短裤"""
"""热熔胶棒""","""热熔胶棒"""
"""种子""","""种子"""
"""零食包装塑料袋""","""零食包装塑料袋"""
"""落枝落叶""","""落枝落叶"""
"""弄湿的纸巾""","""弄湿的纸巾"""
"""熟食袋""","""熟食袋"""
"""绷带""","""绷带"""
"""泡沫板""","""泡沫板"""
"""一次性水杯""","""一次性水杯"""
"""废卫生纸""","""废卫生纸"""
"""旧海报""","""旧海报"""
"""激光笔""","""激光笔"""
"""锡丝""","""锡丝"""
"""软磁铁""","""软磁铁"""
"""液晶显示器""","""液晶显示器"""
"""防潮剂""","""防潮剂"""
"""防潮沙""","""防潮沙"""
"""一次性拖鞋""","""一次性拖鞋"""
"""一次性鞋套""","""一次性鞋套"""
"""透明塑料盒（装草莓的）""","""透明塑料盒（装草莓的）"""
"""坏马桶""","""坏马桶"""
"""一次性茶杯""","""一次性茶杯"""
"""破碎陶瓷制品""","""破碎陶瓷制品"""
"""碳包""","""碳包"""
"""大头针""","""大头针"""
"""快递塑料袋子""","""快递塑料袋子"""
"""发票""","""发票"""
"""磨砂纸""","""磨砂纸"""
"""洗衣机防尘罩""","""洗衣机防尘罩"""
"""减震器""","""减震器"""
"""冰糕棍""","""冰糕棍"""
"""电子玩具""","""电子玩具"""
"""除垢剂""","""除垢剂"""
"""植物营养液""","""植物营养液"""
"""贴画""","""贴画"""
"""猫毛""","""猫毛"""
"""干稻草""","""干稻草"""
"""洗发露瓶""","""洗发露瓶"""
"""手表""","""手表"""
"""乙醇""","""乙醇"""
"""菜汁""","""菜汁"""
"""泥塑""","""泥塑"""
"""雨鞋""","""雨鞋"""
"""胶囊粒""","""胶囊粒"""
"""胶囊铝塑板""","""胶囊铝塑板"""
"""过期的洗手液""","""过期的洗手液"""
"""洗手液""","""洗手液"""
"""香皂""","""香皂"""
"""棒球""","""棒球"""
"""面膜精华液""","""面膜精华液"""
"""面膜珠光纸""","""面膜珠光纸"""
"""止血贴""","""止血贴"""
"""纸团""","""纸团"""
"""订书机钉子""","""订书机钉子"""
"""蛋糕绳""","""蛋糕绳"""
"""药品玻璃瓶""","""药品玻璃瓶"""
"""旧圆珠笔""","""旧圆珠笔"""
"""旧中性笔""","""旧中性笔"""
"""牙膏管""","""牙膏管"""
"""吃完的药的塑料瓶、胶囊包装""","""吃完的药的塑料瓶、胶囊包装"""
"""旧钢笔""","""旧钢笔"""
"""吸管杯""","""吸管杯"""
"""刀子""","""刀子"""
"""木质梳子""","""木质梳子"""
"""旧夹子""","""旧夹子"""
"""落叶""","""落叶"""
"""绵竹""","""绵竹"""
"""烟灰""","""烟灰"""
"""led灯""","""led灯"""
"""钨丝灯""","""钨丝灯"""
"""辣条塑料包装袋""","""辣条塑料包装袋"""
"""竹制席子""","""竹制席子"""
"""狗狗尿垫""","""狗狗尿垫"""
"""痰""","""痰"""
"""快递外包装塑料袋""","""快递外包装塑料袋"""
"""泡沫块""","""泡沫块"""
"""DVD盘""","""DVD盘"""
"""木筷子""","""木筷子"""
"""塑料泡面盒""","""塑料泡面盒"""
"""巧克力包装""","""巧克力包装"""
"""织布钱包""","""织布钱包"""
"""PU化妆包""","""PU化妆包"""
"""手机卡，sim卡""","""手机卡，sim卡"""
"""塑料餐盒""","""塑料餐盒"""
"""热水瓶胆""","""热水瓶胆"""
"""粉笔""","""粉笔"""
"""黑笔壳""","""黑笔壳"""
"""文具涂改液""","""文具涂改液"""
"""84消毒液""","""84消毒液"""
"""罐装可乐""","""罐装可乐"""
"""老鼠胶""","""老鼠胶"""
"""塑料暖壶""","""塑料暖壶"""
"""瓶胆""","""瓶胆"""
"""卫生巾包装袋""","""卫生巾包装袋"""
"""碎陶瓷瓶""","""碎陶瓷瓶"""
"""海藻面膜""","""海藻面膜"""
"""碎玉""","""碎玉"""
"""木床架""","""木床架"""
"""瑜伽球""","""瑜伽球"""
"""瑜伽砖""","""瑜伽砖"""
"""一次性桌布""","""一次性桌布"""
"""电线皮""","""电线皮"""
"""焊锡块""","""焊锡块"""
"""焊锡""","""焊锡"""
"""食品酱爪包装袋""","""食品酱爪包装袋"""
"""湿头发""","""湿头发"""
"""湿化妆棉""","""湿化妆棉"""
"""考试卷""","""考试卷"""
"""碎石""","""碎石"""
"""鲜酪乳""","""鲜酪乳"""
"""漱口水""","""漱口水"""
"""发胶罐""","""发胶罐"""
"""太阳能加热棒""","""太阳能加热棒"""
"""纸罐子""","""纸罐子"""
"""手办""","""手办"""
"""铝锅盖""","""铝锅盖"""
"""没洗的牛奶盒""","""没洗的牛奶盒"""
"""啫喱膏外壳""","""啫喱膏外壳"""
"""皮鞋油外壳""","""皮鞋油外壳"""
"""皮鞋油""","""皮鞋油"""
"""被污染的卫生纸""","""被污染的卫生纸"""
"""奶茶的标签纸""","""奶茶的标签纸"""
"""面膜包装袋""","""面膜包装袋"""
"""用过的猫砂""","""用过的猫砂"""
"""竹子""","""竹子"""
"""面霜""","""面霜"""
"""树根""","""树根"""
"""奶嘴""","""奶嘴"""
"""润肤乳""","""润肤乳"""
"""一次性塑料袋""","""一次性塑料袋"""
"""一次性奶瓶""","""一次性奶瓶"""
"""速冻食品包装纸盒""","""速冻食品包装纸盒"""
"""速冻食品包装袋""","""速冻食品包装袋"""
"""橄榄壳""","""橄榄壳"""
"""树脂""","""树脂"""
"""水果泡沫网袋""","""水果泡沫网袋"""
"""水果网袋""","""水果网袋"""
"""破衣服""","""破衣服"""
"""一次性牙刷""","""一次性牙刷"""
"""溜冰鞋""","""溜冰鞋"""
"""氧气罐""","""氧气罐"""
"""化妆水瓶""","""化妆水瓶"""
"""水粉原料污染的纸张""","""水粉原料污染的纸张"""
"""A4纸包装袋""","""A4纸包装袋"""
"""塑料挂钩""","""塑料挂钩"""
"""洗发瓶""","""洗发瓶"""
"""中药包装袋""","""中药包装袋"""
"""肥肉""","""肥肉"""
"""蔬菜袋含水""","""蔬菜袋含水"""
"""毛裤""","""毛裤"""
"""棉毛裤""","""棉毛裤"""
"""文胸""","""文胸"""
"""画过画的纸""","""画过画的纸"""
"""受污染包装袋""","""受污染包装袋"""
"""热缩管""","""热缩管"""
"""白头发""","""白头发"""
"""瓶装尾气""","""瓶装尾气"""
"""co2压缩瓶""","""co2压缩瓶"""
"""黑色塑料袋""","""黑色塑料袋"""
"""针筒包装袋""","""针筒包装袋"""
"""医用纱布包装袋""","""医用纱布包装袋"""
"""净水器过滤心""","""净水器过滤心"""
"""碳粉""","""碳粉"""
"""酒精凝胶""","""酒精凝胶"""
"""吸湿剂""","""吸湿剂"""
"""龙眼""","""龙眼"""
"""sd卡""","""sd卡"""
"""锡箔纸（包装红豆薏米丸的纸）""","""锡箔纸（包装红豆薏米丸的纸）"""
"""一次性床单""","""一次性床单"""
"""脏餐巾纸""","""脏餐巾纸"""
"""复印纸碎屑""","""复印纸碎屑"""
"""热水瓶内胆""","""热水瓶内胆"""
"""油料垃圾""","""油料垃圾"""
"""皮革的鞋子""","""皮革的鞋子"""
"""指甲剪""","""指甲剪"""
"""湿毛巾""","""湿毛巾"""
"""珍珠奶茶塑料瓶""","""珍珠奶茶塑料瓶"""
"""书桌""","""书桌"""
"""用过的纸""","""用过的纸"""
"""柔顺剂""","""柔顺剂"""
"""麻将席""","""麻将席"""
"""竹帘""","""竹帘"""
"""电温度计""","""电温度计"""
"""食物纸包装袋""","""食物纸包装袋"""
"""抽纸用完的塑料包装袋""","""抽纸用完的塑料包装袋"""
"""烂床垫""","""烂床垫"""
"""缝纫机""","""缝纫机"""
"""眼影盘""","""眼影盘"""
"""口红壳""","""口红壳"""
"""地板砖""","""地板砖"""
"""餐纸盒""","""餐纸盒"""
"""有油污的报纸""","""有油污的报纸"""
"""砖头，石子，黄沙，水泥""","""砖头，石子，黄沙，水泥"""
"""抓绒睡衣""","""抓绒睡衣"""
"""睡衣""","""睡衣"""
"""头盔""","""头盔"""
"""洗衣液袋子""","""洗衣液袋子"""
"""汽车制动软管""","""汽车制动软管"""
"""用过的胶布""","""用过的胶布"""
"""打湿的卫生纸""","""打湿的卫生纸"""
"""寝湿的卫生纸""","""寝湿的卫生纸"""
"""木制品""","""木制品"""
"""旧毛衣""","""旧毛衣"""
"""吃完和未吃完的陶瓷药罐""","""吃完和未吃完的陶瓷药罐"""
"""用过的一次性纸杯""","""用过的一次性纸杯"""
"""用过的快餐盒""","""用过的快餐盒"""
"""废旧袜子""","""废旧袜子"""
"""废笔芯""","""废笔芯"""
"""头绳""","""头绳"""
"""可降解垃圾袋""","""可降解垃圾袋"""
"""不粘锅""","""不粘锅"""
"""药品塑料袋""","""药品塑料袋"""
"""一次性碗筷""","""一次性碗筷"""
"""校园卡""","""校园卡"""
"""磁卡""","""磁卡"""
"""塑料气泡膜""","""塑料气泡膜"""
"""未使用签字笔的废笔芯""","""未使用签字笔的废笔芯"""
"""胶皮""","""胶皮"""
"""乳胶制品""","""乳胶制品"""
"""快递塑料包装袋""","""快递塑料包装袋"""
"""写过的纸""","""写过的纸"""
"""浴液瓶""","""浴液瓶"""
"""药品包装锡箔纸""","""药品包装锡箔纸"""
"""磁卡片""","""磁卡片"""
"""包装带""","""包装带"""
"""手机钢化膜""","""手机钢化膜"""
"""烟丝""","""烟丝"""
"""广告喷绘""","""广告喷绘"""
"""开水瓶""","""开水瓶"""
"""家装废泥沙""","""家装废泥沙"""
"""过期的独立小包装咖啡""","""过期的独立小包装咖啡"""
"""卫生纸包装袋""","""卫生纸包装袋"""
"""碎玻璃瓶""","""碎玻璃瓶"""
"""扫地的灰尘毛絮""","""扫地的灰尘毛絮"""
"""零食袋子""","""零食袋子"""
"""麻将""","""麻将"""
"""曲别针""","""曲别针"""
"""笔记本电脑液晶屏""","""笔记本电脑液晶屏"""
"""泡沫纸""","""泡沫纸"""
"""蒜蓉辣酱袋""","""蒜蓉辣酱袋"""
"""煤炉灰""","""煤炉灰"""
"""鞭炮""","""鞭炮"""
"""手机充电线""","""手机充电线"""
"""枕巾""","""枕巾"""
"""玻璃盖""","""玻璃盖"""
"""工业白胶""","""工业白胶"""
"""磁砖""","""磁砖"""
"""别针""","""别针"""
"""水晶球""","""水晶球"""
"""灰尘泥土""","""灰尘泥土"""
"""有线耳机""","""有线耳机"""
"""树枝枝条""","""树枝枝条"""
"""粉笔盒""","""粉笔盒"""
"""脏纸团""","""脏纸团"""
"""节日贺卡""","""节日贺卡"""
"""冲剂袋""","""冲剂袋"""
"""包装塑料袋""","""包装塑料袋"""
"""蛇皮袋子""","""蛇皮袋子"""
"""洗洁精""","""洗洁精"""
"""画过颜料的纸张""","""画过颜料的纸张"""
"""大理石""","""大理石"""
"""洗衣液""","""洗衣液"""
"""穿过的袜子""","""穿过的袜子"""
"""牙膏软管""","""牙膏软管"""
"""过期眼线笔""","""过期眼线笔"""
"""餐纸""","""餐纸"""
"""毛刷""","""毛刷"""
"""石膏板""","""石膏板"""
"""玻璃水""","""玻璃水"""
"""宣传单页""","""宣传单页"""
"""发热鞋垫""","""发热鞋垫"""
"""暖水瓶""","""暖水瓶"""
"""用过的创可贴""","""用过的创可贴"""
"""抽纸""","""抽纸"""
"""用完的牙膏皮""","""用完的牙膏皮"""
"""无汞电池""","""无汞电池"""
"""水泥""","""水泥"""
"""木质痒痒挠""","""木质痒痒挠"""
"""化妆绵""","""化妆绵"""
"""火柴""","""火柴"""
"""老花镜""","""老花镜"""
"""快递气泡袋""","""快递气泡袋"""
"""瓷砖""","""瓷砖"""
"""搪瓷碗""","""搪瓷碗"""
"""带油的塑料餐盒""","""带油的塑料餐盒"""
"""电脑用的光盘""","""电脑用的光盘"""
"""卫生纸抽""","""卫生纸抽"""
"""破陶瓷""","""破陶瓷"""
"""可回收标志餐盒""","""可回收标志餐盒"""
"""外卖保温泡沫袋""","""外卖保温泡沫袋"""
"""果胶""","""果胶"""
"""小提琴""","""小提琴"""
"""炭粉""","""炭粉"""
"""黑色快递包装袋""","""黑色快递包装袋"""
"""快递塑料包装""","""快递塑料包装"""
"""秋裤""","""秋裤"""
"""烟屁股""","""烟屁股"""
"""发卡""","""发卡"""
"""用过的塑料袋""","""用过的塑料袋"""
"""钢化膜""","""钢化膜"""
"""铝塑食品包装袋""","""铝塑食品包装袋"""
"""超轻粘土""","""超轻粘土"""
"""生活塑料袋""","""生活塑料袋"""
"""使用过的卫生巾""","""使用过的卫生巾"""
"""门禁卡""","""门禁卡"""
"""云南白药喷雾剂瓶""","""云南白药喷雾剂瓶"""
"""电动牙刷""","""电动牙刷"""
"""一次性塑料杯""","""一次性塑料杯"""
"""塑料棍""","""塑料棍"""
"""铁片""","""铁片"""
"""旧塑料袋""","""旧塑料袋"""
"""碎陶瓷""","""碎陶瓷"""
"""苹果泡沫网包装""","""苹果泡沫网包装"""
"""塑料脸盆""","""塑料脸盆"""
"""灰尘""","""灰尘"""
"""热水壶""","""热水壶"""
"""金属项链""","""金属项链"""
"""一次性塑料餐具""","""一次性塑料餐具"""
"""快递用的塑料泡沫箱""","""快递用的塑料泡沫箱"""
"""陶罐""","""陶罐"""
"""无汞碱性电池（南孚等品牌电池）""","""无汞碱性电池（南孚等品牌电池）"""
"""面膜包装""","""面膜包装"""
"""带老鼠的粘鼠板""","""带老鼠的粘鼠板"""
"""牙膏壳""","""牙膏壳"""
"""塑料加纸质复合材料""","""塑料加纸质复合材料"""
"""干净的塑料袋""","""干净的塑料袋"""
"""光盘""","""光盘"""
"""胶布""","""胶布"""
"""废弃的透明胶带""","""废弃的透明胶带"""
"""透明胶带""","""透明胶带"""
"""防晒霜""","""防晒霜"""
"""纸尿片""","""纸尿片"""
"""塑料笔壳""","""塑料笔壳"""
"""橡皮手套""","""橡皮手套"""
"""蔬菜包装盒无色透明""","""蔬菜包装盒无色透明"""
"""眼影""","""眼影"""
"""淋浴喷头""","""淋浴喷头"""
"""做实验用的石膏""","""做实验用的石膏"""
"""石膏""","""石膏"""
"""麻将牌""","""麻将牌"""
"""塑料餐垫""","""塑料餐垫"""
"""辣条包装袋""","""辣条包装袋"""
"""一次性打火机""","""一次性打火机"""
"""包肉的纸""","""包肉的纸"""
"""儿童玩具车""","""儿童玩具车"""
"""键盘膜""","""键盘膜"""
"""湿巾""","""湿巾"""
"""保湿面膜""","""保湿面膜"""
"""膨润土猫砂""","""膨润土猫砂"""
"""豆腐猫砂""","""豆腐猫砂"""
"""签字笔壳""","""签字笔壳"""
"""快递塑料袋""","""快递塑料袋"""
"""动物便便""","""动物便便"""
"""鞋垫""","""鞋垫"""
"""碎瓷片""","""碎瓷片"""
"""电焊条""","""电焊条"""
"""马桶圈""","""马桶圈"""
"""雅漾喷雾""","""雅漾喷雾"""
"""罗森包子上的纸""","""罗森包子上的纸"""
"""酒精""","""酒精"""
"""剪纸""","""剪纸"""
"""圆珠笔芯""","""圆珠笔芯"""
"""一次性饭盒""","""一次性饭盒"""
"""擦过鼻涕的面巾纸""","""擦过鼻涕的面巾纸"""
"""水乳""","""水乳"""
"""素颜霜""","""素颜霜"""
"""净水器""","""净水器"""
"""过期面膜""","""过期面膜"""
"""用过猫砂""","""用过猫砂"""
"""动物分泌物""","""动物分泌物"""
"""鼻屎""","""鼻屎"""
"""塑料衣撑""","""塑料衣撑"""
"""铝合金拖把棍""","""铝合金拖把棍"""
"""塑料奶瓶盖""","""塑料奶瓶盖"""
"""木棍""","""木棍"""
"""木质笔杆""","""木质笔杆"""
"""装酥肉的纸""","""装酥肉的纸"""
"""净水滤芯""","""净水滤芯"""
"""指甲盖""","""指甲盖"""
"""订书钉""","""订书钉"""
"""卫生纸测试""","""卫生纸测试"""
"""扑克""","""扑克"""
"""削皮刀""","""削皮刀"""
"""没用的记号笔""","""没用的记号笔"""
"""墙砖""","""墙砖"""
"""可乐瓶身标签""","""可乐瓶身标签"""
"""混凝土""","""混凝土"""
"""作业本""","""作业本"""
"""塑料夹""","""塑料夹"""
"""动物屎""","""动物屎"""
"""盘子""","""盘子"""
"""污染的棉签""","""污染的棉签"""
"""硅胶奶嘴""","""硅胶奶嘴"""
"""树脂眼镜""","""树脂眼镜"""
"""竹质凉席""","""竹质凉席"""
"""脚踏垫""","""脚踏垫"""
"""钙片""","""钙片"""
"""煤灰""","""煤灰"""
"""防水电胶布""","""防水电胶布"""
"""旧床单""","""旧床单"""
"""面膜纸""","""面膜纸"""
"""保险丝""","""保险丝"""
"""用过的纸巾""","""用过的纸巾"""
"""废水泥""","""废水泥"""
"""食品塑料包装袋""","""食品塑料包装袋"""
"""瓷杯""","""瓷杯"""
"""防溢乳垫""","""防溢乳垫"""
"""铁筷子""","""铁筷子"""
"""木质筷子""","""木质筷子"""
"""木梳子""","""木梳子"""
"""瓦片""","""瓦片"""
"""菜板""","""菜板"""
"""灭火器""","""灭火器"""
"""一次性可降解餐盒""","""一次性可降解餐盒"""
"""狗粪""","""狗粪"""
"""污损塑料袋""","""污损塑料袋"""
"""保温瓶内""","""保温瓶内"""
"""硅胶娃娃""","""硅胶娃娃"""
"""糖果的包""","""糖果的包"""
"""发热贴""","""发热贴"""
"""智能垃圾箱""","""智能垃圾箱"""
"""食品干燥剂""","""食品干燥剂"""
"""湿的纸巾""","""湿的纸巾"""
"""肯德基外卖桶""","""肯德基外卖桶"""
"""cd碟片""","""cd碟片"""
"""废弃砖头，石块，""","""废弃砖头，石块，"""
"""蜜蜡豆""","""蜜蜡豆"""
"""袋装蔬菜包装袋""","""袋装蔬菜包装袋"""
"""废弃电动牙刷头""","""废弃电动牙刷头"""
"""药品包装袋""","""药品包装袋"""
"""木铲""","""木铲"""
"""圆珠笔""","""圆珠笔"""
"""泡沫箱""","""泡沫箱"""
"""被油污污染的报纸""","""被油污污染的报纸"""
"""塑料笔杆""","""塑料笔杆"""
"""铅笔字纸张""","""铅笔字纸张"""
"""水笔字纸张""","""水笔字纸张"""
"""毛笔字纸张""","""毛笔字纸张"""
"""碎瓷器""","""碎瓷器"""
"""纸尿布""","""纸尿布"""
"""蒸汽眼罩""","""蒸汽眼罩"""
"""圣诞树""","""圣诞树"""
"""竹砧板""","""竹砧板"""
"""文件碎纸""","""文件碎纸"""
"""暖瓶内胆""","""暖瓶内胆"""
"""失效银行卡""","""失效银行卡"""
"""擦嘴的纸巾""","""擦嘴的纸巾"""
"""长筒丝袜""","""长筒丝袜"""
"""修改液""","""修改液"""
"""办公用纸""","""办公用纸"""
"""衣服防尘套""","""衣服防尘套"""
"""压感纸""","""压感纸"""
"""被油污染的旧报纸""","""被油污染的旧报纸"""
"""剪过的纸张""","""剪过的纸张"""
"""碟片""","""碟片"""
"""卷纸外塑料包装袋""","""卷纸外塑料包装袋"""
"""水果包装泡沫网""","""水果包装泡沫网"""
"""记号笔""","""记号笔"""
"""沙子""","""沙子"""
"""中成药药丸包装袋""","""中成药药丸包装袋"""
"""塑料网袋""","""塑料网袋"""
"""一次性干电池""","""一次性干电池"""
"""香水""","""香水"""
"""花露水""","""花露水"""
"""投影布""","""投影布"""
"""尿布""","""尿布"""
"""用过的尿布""","""用过的尿布"""
"""塑料袋子""","""塑料袋子"""
"""水笔芯""","""水笔芯"""
"""尿布湿""","""尿布湿"""
"""带屎尿的纸尿裤""","""带屎尿的纸尿裤"""
"""过期除菌液""","""过期除菌液"""
"""医用棉签""","""医用棉签"""
"""医用纱布""","""医用纱布"""
"""衣服纸吊牌""","""衣服纸吊牌"""
"""秋衣塑料卡子""","""秋衣塑料卡子"""
"""棉条""","""棉条"""
"""药油""","""药油"""
"""内裤""","""内裤"""
"""洁厕块""","""洁厕块"""
"""陶泥""","""陶泥"""
"""剃须泡沫""","""剃须泡沫"""
"""毛笔杆""","""毛笔杆"""
"""爆竹""","""爆竹"""
"""塑料皮""","""塑料皮"""
"""水性笔芯塑料皮""","""水性笔芯塑料皮"""
"""毛笔""","""毛笔"""
"""废弃注射器""","""废弃注射器"""
"""保温杯内胆""","""保温杯内胆"""
"""被用过的报纸""","""被用过的报纸"""
"""光敏印油""","""光敏印油"""
"""防摔气泡膜""","""防摔气泡膜"""
"""塑料包装纸""","""塑料包装纸"""
"""缝衣针""","""缝衣针"""
"""一次性塑料手套""","""一次性塑料手套"""
"""网球拍""","""网球拍"""
